Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_OUT010,Outlet_OUT013,Outlet_OUT017,Outlet_OUT018,Outlet_OUT019,Outlet_OUT027,Outlet_OUT035,Outlet_OUT045,Outlet_OUT046,Outlet_OUT049
FDZ51,0.40160762131586786,1,0.17581288745488904,10,0.27724891170738,OUT027,1985,1,2,3,2189.8162,False,False,False,False,False,True,False,False,False,False
NCN43,0.45221792200059546,0,0.01233512091294037,11,0.3925451106628908,OUT046,1997,2,0,1,3325.671,False,False,False,False,False,False,False,False,True,False
NCN30,0.7022923489133672,0,0.047368428194905596,9,0.27356297835638954,OUT046,1997,2,0,1,965.41,False,False,False,False,False,False,False,False,True,False
FDP39,0.48198868710925874,0,0.22552898913713187,10,0.08931469823224608,OUT027,1985,1,2,3,1298.31,False,False,False,False,False,True,False,False,False,False
FDP34,0.493896993152724,0,0.44655072334421453,13,0.5363915883978839,OUT049,1999,1,0,1,2659.871,False,False,False,False,False,False,False,False,False,True
FDM44,0.4730574575766597,0,0.16796365822836307,6,0.30734079688147287,OUT010,1998,2,2,0,412.796,True,False,False,False,False,False,False,False,False,False
FDC28,0.19946412622804405,0,0.15347051950232654,5,0.3303732113630653,OUT017,2007,2,1,1,1627.881,False,False,True,False,False,False,False,False,False,False
DRC24,0.791604644239357,0,0.07506620281047068,14,0.5187208402094411,OUT018,2009,1,2,2,2922.1962,False,False,False,True,False,False,False,False,False,False
FDN46,0.15808276272700206,1,0.46993793039271714,13,0.29517687726232444,OUT045,2002,2,1,1,1537.998,False,False,False,False,False,False,False,True,False,False
NCN53,0.03691574873474246,0,0.09390139358165117,8,0.024607128061990252,OUT035,2004,2,1,1,423.4488,False,False,False,False,False,False,True,False,False,False
FDY32,0.1816016671628461,0,0.7147660248359098,6,0.5599825805268627,OUT019,1985,2,0,0,326.242,False,False,False,False,True,False,False,False,False,False
NCW06,0.693361119380768,0,0.16339893951217535,9,0.6868730857255397,OUT017,2007,2,1,1,2501.4106,False,False,True,False,False,False,False,False,False,False
FDY48,0.5623697529026497,0,0.07086289482246273,0,0.30791041025745514,OUT013,1987,0,2,1,1743.0644,False,True,False,False,False,False,False,False,False,False
NCP29,0.23012801428996726,0,0.36644624737460185,8,0.14697383343859718,OUT013,1987,0,2,1,958.752,False,True,False,False,False,False,False,False,False,False
FDB60,0.28252456088121464,0,0.15359219875237565,0,0.69492662089386,OUT010,1998,2,2,0,194.4136,True,False,False,False,False,False,False,False,False,False
DRE60,0.28818100625186066,0,0.514449897017134,14,0.8271787923856868,OUT035,2004,2,1,1,3848.324,False,False,False,False,False,False,True,False,False,False
FDN51,0.791604644239357,1,0.06135427478906135,10,0.9741305543670926,OUT045,2002,2,1,1,4697.8848,False,False,False,False,False,False,False,True,False,False
DRE15,0.5236677582613873,0,0.049843560462574425,4,0.1821370603535508,OUT027,1985,1,2,3,1290.3204,False,False,False,False,False,True,False,False,False,False
DRG15,0.09377791009228936,0,0.21930076171328197,4,0.12251186765275149,OUT013,1987,0,2,1,1102.5648,False,True,False,False,False,False,False,False,False,False
FDX55,0.6278654361417089,0,0.3163316508582032,6,0.7878941452913093,OUT019,1985,2,0,0,217.7166,False,False,False,False,True,False,False,False,False,False
FDC57,0.9255730872283419,1,0.17759944797888214,6,0.6918213366474476,OUT018,2009,1,2,2,1544.656,False,False,False,True,False,False,False,False,False,False
FDA25,0.711223578445966,1,0.22360145078246565,3,0.30734079688147287,OUT017,2007,2,1,1,1651.184,False,False,True,False,False,False,False,False,False,False
NCK29,0.0631140220303662,0,0.4096893663051874,8,0.38702724636500074,OUT035,2004,2,1,1,1354.903,False,False,False,False,False,False,True,False,False,False
FDP48,0.1765406370943733,1,0.14091793773876024,0,0.6443379921086052,OUT046,1997,2,0,1,5492.85,False,False,False,False,False,False,False,False,True,False
FDP49,0.2646621018160166,1,0.22441338572060004,2,0.09877571324762818,OUT027,1985,1,2,3,1713.1034,False,False,False,False,False,True,False,False,False,False
FDL38,0.5504614468591842,1,0.07415377342487926,3,0.23823251770809986,OUT010,1998,2,2,0,178.4344,True,False,False,False,False,False,False,False,False,False
FDZ21,0.7767192616850254,1,0.12445346817446343,13,0.2841742558523318,OUT035,2004,2,1,1,1930.82,False,False,False,False,False,False,True,False,False,False
FDQ44,0.9493896993152724,0,0.11459164952723658,6,0.3866138309937589,OUT017,2007,2,1,1,2544.6876,False,False,True,False,False,False,False,False,False,False
NCB42,0.43137838642453114,0,0.017651027734374238,8,0.36358141651216647,OUT013,1987,0,2,1,1969.4364,False,True,False,False,False,False,False,False,False,False
FDY15,0.8154212563262877,1,0.5472042557436756,4,0.5291759197006431,OUT027,1985,1,2,3,4537.427,False,False,False,False,False,True,False,False,False,False
NCW05,0.9345043167609408,0,0.4804446524348386,8,0.32726792711665276,OUT049,1999,1,0,1,2787.0388,False,False,False,False,False,False,False,False,False,True
FDR23,0.6725215838047036,0,0.26805983318871546,1,0.621171451079464,OUT049,1999,1,0,1,3352.303,False,False,False,False,False,False,False,False,False,True
FDO34,0.782673414706758,0,0.09239298978339856,13,0.572973330888495,OUT013,1987,0,2,1,2516.724,False,True,False,False,False,False,False,False,False,False
FDZ36,0.08812146472164334,1,0.2144453074518967,0,0.6537990071239873,OUT035,2004,2,1,1,3728.48,False,False,False,False,False,False,True,False,False,False
FDX58,0.5117594522179221,0,0.13930708940060801,13,0.6502803075063328,OUT027,1985,1,2,3,7873.085,False,False,False,False,False,True,False,False,False,False
NCJ18,0.46412622804406073,0,0.5286879585196365,9,0.36384966960726395,OUT046,1997,2,0,1,1540.6612,False,False,False,False,False,False,False,False,True,False
FDP22,0.6010717475439118,1,0.326186222957456,13,0.0835175451106629,OUT017,2007,2,1,1,717.7324,False,False,True,False,False,False,False,False,False,False
FDH57,0.3774933015778505,0,0.19452202820566908,6,0.4339520132564568,OUT010,1998,2,2,0,263.6568,True,False,False,False,False,False,False,False,False,False
DRF51,0.666567430782971,0,0.5355221576578703,4,0.026148734456600736,OUT045,2002,2,1,1,1062.6168,False,False,False,False,False,False,False,True,False,False
FDD51,0.3926763917832688,0,0.39121917616931073,4,0.055112428607325015,OUT035,2004,2,1,1,588.5672,False,False,False,False,False,False,True,False,False,False
FDW04,0.2637689788627567,1,0.188157702647084,5,0.4254740269882987,OUT045,2002,2,1,1,1428.141,False,False,False,False,False,False,False,True,False,False
FDZ21,0.7767192616850254,1,0.2140370722156202,13,0.26974291845785026,OUT010,1998,2,2,0,193.082,True,False,False,False,False,False,False,False,False,False
NCJ30,0.07532003572491813,0,0.26256821644385736,9,0.5831491215560038,OUT027,1985,1,2,3,4923.591,False,False,False,False,False,True,False,False,False,False
FDO45,0.5117594522179221,1,0.12012110145429036,13,0.24743631535698038,OUT046,1997,2,0,1,1494.0552,False,False,False,False,False,False,False,False,True,False
FDE41,0.2762727002083954,1,0.20889409832562864,5,0.2345796915428968,OUT049,1999,1,0,1,1183.7924,False,False,False,False,False,False,False,False,False,True
DRD13,0.6219112831199762,0,0.15734010945628046,14,0.14188042024054495,OUT027,1985,1,2,3,3068.0064,False,False,False,False,False,True,False,False,False,False
NCC07,0.8958023221196785,0,0.07166928393562925,9,0.3213366474475209,OUT035,2004,2,1,1,1788.3388,False,False,False,False,False,False,True,False,False,False
FDE51,0.08157189639773738,1,0.31419047367277186,4,0.05271088428444334,OUT027,1985,1,2,3,1293.6494,False,False,False,False,False,True,False,False,False,False
NCG43,0.9315272402500745,0,0.24246457356200746,9,0.26297377231763885,OUT013,1987,0,2,1,1018.0082,False,True,False,False,False,False,False,False,False,False
FDS59,0.610002977076511,1,0.13974838714707916,1,0.3347518489089909,OUT027,1985,1,2,3,2306.997,False,False,False,False,False,True,False,False,False,False
FDV16,0.19023518904435843,1,0.27251974784675986,5,0.007070506421096273,OUT018,2009,1,2,2,101.8674,False,False,False,True,False,False,False,False,False,False
FDC03,0.23935695147365282,1,0.23467133060880624,4,0.6913858498190141,OUT035,2004,2,1,1,3316.3498,False,False,False,False,False,False,True,False,False,False
FDV60,0.9315272402500745,1,0.39921056947760153,0,0.7042535093616935,OUT013,1987,0,2,1,3535.398,False,True,False,False,False,False,False,False,False,False
FDJ60,0.8809169395653469,1,0.203903446779077,0,0.5688850178948583,OUT049,1999,1,0,1,1651.184,False,False,False,False,False,False,False,False,False,True
FDX20,0.16731169991068773,0,0.13621227493175805,6,0.82293428138731,OUT045,2002,2,1,1,452.744,False,False,False,False,False,False,False,True,False,False
FDD17,0.1753498064900268,0,0.10664279942951455,5,0.8764940678714288,OUT035,2004,2,1,1,1188.453,False,False,False,False,False,False,True,False,False,False
FDD08,0.22298303066388808,0,0.11187070433754731,6,0.026148734456600736,OUT017,2007,2,1,1,796.9626,False,False,True,False,False,False,False,False,False,False
FDX45,0.7261089610002978,0,0.3435767636186066,13,0.5321470773995071,OUT045,2002,2,1,1,2816.334,False,False,False,False,False,False,False,True,False,False
FDM25,0.3655849955343852,1,0.19815047296917565,2,0.6051874715617763,OUT018,2009,1,2,2,4570.0512,False,False,False,True,False,False,False,False,False,False
NCT42,0.07889252753795772,0,0.07494417070786626,9,0.49342100795251576,OUT046,1997,2,0,1,2684.5056,False,False,False,False,False,False,False,False,True,False
FDT02,0.4790116105983923,0,0.07253333213551298,4,0.020787068163451022,OUT046,1997,2,0,1,423.4488,False,False,False,False,False,False,False,False,True,False
FDV34,0.3655849955343852,1,0.027756611263991822,13,0.1812991938824712,OUT013,1987,0,2,1,1034.6532,False,True,False,False,False,False,False,False,False,False
NCR41,0.791604644239357,0,0.05098132275924904,8,0.2742777540085163,OUT046,1997,2,0,1,2285.0256,False,False,False,False,False,False,False,False,True,False
FDT31,0.9047335516522774,0,0.03157350234598898,6,0.6655274399147023,OUT018,2009,1,2,2,2458.1336,False,False,False,True,False,False,False,False,False,False
FDF33,0.20333432569217025,0,0.11356349337395519,12,0.3237271560418068,OUT010,1998,2,2,0,431.4384,True,False,False,False,False,False,False,False,False,False
NCU29,0.18636498958023218,0,0.142914033544899,8,0.4867859883598531,OUT019,1985,2,0,0,585.904,False,False,False,False,True,False,False,False,False,False
NCB55,0.6635903542721047,0,0.5196281645554288,9,0.11276052808508039,OUT045,2002,2,1,1,651.8182,False,False,False,False,False,False,False,True,False,False
NCU18,0.6278654361417089,0,0.18090000476854382,9,0.46035796507955906,OUT013,1987,0,2,1,3952.1888,False,True,False,False,False,False,False,False,False,False
FDZ59,0.12354867520095264,1,0.34156522553679597,0,0.5770837153393232,OUT018,2009,1,2,2,1830.95,False,False,False,True,False,False,False,False,False,False
NCI29,0.24084548972908598,0,0.10198463518421994,8,0.46530621600146693,OUT045,2002,2,1,1,1134.5232,False,False,False,False,False,False,False,True,False,False
FDL03,0.8749627865436143,1,0.08211266572610047,10,0.706375764860882,OUT027,1985,1,2,3,4910.275,False,False,False,False,False,True,False,False,False,False
NCQ06,0.5028282226853229,0,0.1336897466614355,9,0.9495454977622939,OUT045,2002,2,1,1,5865.0322,False,False,False,False,False,False,False,True,False,False
FDY31,0.08484668055969041,0,0.13957647010426807,6,0.4964032013799755,OUT049,1999,1,0,1,1618.5598,False,False,False,False,False,False,False,False,False,True
DRI03,0.08782375707055673,0,0.06286482680713863,4,0.6104150113073773,OUT049,1999,1,0,1,1593.9252,False,False,False,False,False,False,False,False,False,True
FDL38,0.5504614468591842,1,0.03964495784701613,3,0.24290147980631452,OUT018,2009,1,2,2,2408.8644,False,False,False,True,False,False,False,False,False,False
FDR37,0.711223578445966,1,0.21497193754049318,2,0.644058703284912,OUT027,1985,1,2,3,8209.314,False,False,False,False,False,True,False,False,False,False
FDT59,0.5415302173265852,0,0.043302414309803465,1,0.8373435473245999,OUT027,1985,1,2,3,3225.1352,False,False,False,False,False,True,False,False,False,False
FDV28,0.6874069663590354,1,0.515754187600116,5,0.013012821818823905,OUT046,1997,2,0,1,271.6464,False,False,False,False,False,False,False,False,True,False
NCX53,0.9255730872283419,0,0.04010981561621055,8,0.4759174934974092,OUT013,1987,0,2,1,3545.385,False,True,False,False,False,False,False,False,False,False
FDZ12,0.2747841619529621,0,0.3365495321741,0,0.46968485354739253,OUT013,1987,0,2,1,4008.116,False,True,False,False,False,False,False,False,False,False
NCT05,0.3774933015778505,0,0.061223423976205914,8,0.9510981398855001,OUT046,1997,2,0,1,767.0016,False,False,False,False,False,False,False,False,True,False
FDW38,0.045846978267341465,1,0.3483151089155825,4,0.10415945099796944,OUT035,2004,2,1,1,485.3682,False,False,False,False,False,False,True,False,False,False
FDD33,0.493896993152724,0,0.35335534671557495,6,0.8577061643882132,OUT013,1987,0,2,1,3950.1914,False,True,False,False,False,False,False,False,False,False
FDV39,0.40160762131586786,0,0.01029895462512983,10,0.7026898315098915,OUT019,1985,2,0,0,593.2278,False,False,False,False,True,False,False,False,False,False
DRE25,0.6427508186960404,0,0.2408707420205925,14,0.25731074574360446,OUT017,2007,2,1,1,559.272,False,False,True,False,False,False,False,False,False,False
FDC59,0.7231318844894312,1,0.29931300313121545,15,0.1401826158411942,OUT010,1998,2,2,0,127.8336,True,False,False,False,False,False,False,False,False,False
FDF58,0.520690681750521,0,0.021281103175023654,13,0.1428744847163648,OUT046,1997,2,0,1,1644.526,False,False,False,False,False,False,False,False,True,False
NCP50,0.7618338791306938,0,0.11339703932383258,11,0.20107012611291078,OUT019,1985,2,0,0,80.5618,False,False,False,False,True,False,False,False,False,False
FDS33,0.12593033640964574,1,0.4020166463192349,13,0.25026231077969974,OUT013,1987,0,2,1,974.0654,False,True,False,False,False,False,False,False,False,False
FDP08,0.9493896993152724,1,0.36775184737497857,6,0.6823382501748738,OUT049,1999,1,0,1,1549.9824,False,False,False,False,False,False,False,False,False,True
FDF29,0.6278654361417089,1,0.057653634804609215,5,0.4254740269882987,OUT035,2004,2,1,1,2856.282,False,False,False,False,False,False,True,False,False,False
NCF30,0.7409943435546293,0,0.411269262475368,9,0.39620897255668974,OUT046,1997,2,0,1,3900.9222,False,False,False,False,False,False,False,False,True,False
FDI50,0.23012801428996726,1,0.09582359097756168,3,0.8333893608785119,OUT045,2002,2,1,1,2748.4224,False,False,False,False,False,False,False,True,False,False
FDD56,0.6338195891634415,1,0.3413067645192951,6,0.618915069032727,OUT017,2007,2,1,1,3151.8972,False,False,True,False,False,False,False,False,False,False
NCN41,0.7409943435546293,0,0.2860550682181938,8,0.3980629749607807,OUT010,1998,2,2,0,369.519,True,False,False,False,False,False,False,False,False,False
FDE23,0.7767192616850254,1,0.17308259265120968,15,0.07010234364919288,OUT017,2007,2,1,1,1071.938,False,False,True,False,False,False,False,False,False,False
FDL26,0.8005358737719559,0,0.23957145663265828,3,0.5255010220782483,OUT049,1999,1,0,1,3894.93,False,False,False,False,False,False,False,False,False,True
NCB30,0.5980946710330455,0,0.13749463548626611,9,0.7029691203335846,OUT010,1998,2,2,0,595.2252,True,False,False,False,False,False,False,False,False,False
FDY50,0.07412920512057158,0,0.4284933078727453,4,0.2467215397048537,OUT017,2007,2,1,1,2498.0816,False,False,True,False,False,False,False,False,False,False
NCK19,0.3122953259898779,0,0.29734072992322663,11,0.6831871523745493,OUT018,2009,1,2,2,4068.7038,False,False,False,True,False,False,False,False,False,False
NCR38,0.7558797261089609,0,0.6337950526962762,9,0.931595460750158,OUT019,1985,2,0,0,251.6724,False,False,False,False,True,False,False,False,False,False
FDI28,0.5802322119678476,0,0.07993194222888649,5,0.19669148856698518,OUT046,1997,2,0,1,950.7624,False,False,False,False,False,False,False,False,True,False
FDO24,0.3896993152724025,0,0.5660979185753898,0,0.5414739658673404,OUT046,1997,2,0,1,2693.8268,False,False,False,False,False,False,False,False,True,False
FDC45,0.7409943435546293,0,0.4420557669572173,6,0.5960167810986832,OUT045,2002,2,1,1,1711.106,False,False,False,False,False,False,False,True,False,False
FDU27,0.8362607919023519,1,0.5525122309604522,10,0.07448098119511848,OUT049,1999,1,0,1,1294.3152,False,False,False,False,False,False,False,False,False,True
FDS09,0.2584102411431974,1,0.2668481421628784,13,0.07856929418875513,OUT017,2007,2,1,1,759.012,False,False,True,False,False,False,False,False,False,False
DRE13,0.10270913962488837,0,0.08427024017889244,14,0.23484794463799416,OUT027,1985,1,2,3,2529.3742,False,False,False,False,False,True,False,False,False,False
FDV15,0.3420660910985413,0,0.47567440345501943,10,0.3016777703074385,OUT018,2009,1,2,2,1557.972,False,False,False,True,False,False,False,False,False,False
FDH26,0.8749627865436143,1,0.10882679976915857,3,0.4692714381761507,OUT013,1987,0,2,1,2399.5432,False,True,False,False,False,False,False,False,False,False
FDI22,0.4790116105983923,0,0.3148218700999896,13,0.7621919333917379,OUT035,2004,2,1,1,1254.3672,False,False,False,False,False,False,True,False,False,False
FDJ26,0.6397737421851741,1,0.2785787154285403,3,0.7828228035504486,OUT018,2009,1,2,2,1923.4962,False,False,False,True,False,False,False,False,False,False
FDD26,0.24739505805299195,1,0.41155690544108026,3,0.6485714673783863,OUT019,1985,2,0,0,555.2772,False,False,False,False,True,False,False,False,False,False
NCI55,0.8362607919023519,0,0.031902065670442105,9,0.3907131797159913,OUT027,1985,1,2,3,4751.8146,False,False,False,False,False,True,False,False,False,False
FDA35,0.6129800535873771,1,0.17340428824751394,0,0.38589905534163216,OUT027,1985,1,2,3,3552.7088,False,False,False,False,False,True,False,False,False,False
FDN21,0.8362607919023519,0,0.2523811952674709,13,0.5489578876596786,OUT018,2009,1,2,2,1611.236,False,False,False,True,False,False,False,False,False,False
NCM43,0.5921405180113128,0,0.10167407383857768,11,0.5616803849262135,OUT010,1998,2,2,0,815.605,True,False,False,False,False,False,False,False,False,False
FDD09,0.5325989877939863,0,0.06343083801097261,6,0.6294932393428818,OUT018,2009,1,2,2,2173.1712,False,False,False,True,False,False,False,False,False,False
FDI24,0.3420660910985413,0,0.2581201999457528,0,0.621171451079464,OUT045,2002,2,1,1,4234.488,False,False,False,False,False,False,False,True,False,False
NCN41,0.7409943435546293,0,0.2992285848355545,8,0.3823582842667862,OUT019,1985,2,0,0,369.519,False,False,False,False,True,False,False,False,False,False
NCT53,0.050312593033640995,0,0.2757342249713966,8,0.5660590224721391,OUT019,1985,2,0,0,657.8104,False,False,False,False,True,False,False,False,False,False
FDQ47,0.15480797856504913,1,0.8718627100233846,1,0.01102469286718416,OUT010,1998,2,2,0,35.2874,True,False,False,False,False,False,False,False,False,False
NCD42,0.711223578445966,0,0.03224381548775229,8,0.0359111097528676,OUT018,2009,1,2,2,227.7036,False,False,False,True,False,False,False,False,False,False
FDI21,0.06162548377493299,1,0.3100924705617987,13,0.13508920264314192,OUT010,1998,2,2,0,191.7504,True,False,False,False,False,False,False,False,False,False
FDS48,0.6308425126525752,0,0.1493575190916807,0,0.5024686075966561,OUT010,1998,2,2,0,300.9416,True,False,False,False,False,False,False,False,False,False
FDW50,0.5087823757070555,0,0.24852808819844607,4,0.5722695909649642,OUT017,2007,2,1,1,1169.8106,False,False,True,False,False,False,False,False,False,False
FDO37,0.20869306341172972,0,0.060028741783398516,2,0.8550253312416384,OUT018,2009,1,2,2,3696.5216,False,False,False,True,False,False,False,False,False,False
FDS04,0.33581423042572195,1,0.4589482908476249,5,0.4596542251560283,OUT018,2009,1,2,2,4495.4816,False,False,False,True,False,False,False,False,False,False
FDP38,0.3301577850550759,0,0.17393052525859157,3,0.07856929418875513,OUT010,1998,2,2,0,303.6048,True,False,False,False,False,False,False,False,False,False
NCF06,0.10002977076510866,0,0.10585109743508944,9,0.9665014702986099,OUT010,1998,2,2,0,258.9962,True,False,False,False,False,False,False,False,False,False
FDR35,0.4730574575766597,0,0.06063019669358325,1,0.7091907245550055,OUT018,2009,1,2,2,2587.9646,False,False,False,True,False,False,False,False,False,False
FDB04,0.40458469782673406,1,0.20574231158031137,4,0.2330049779624989,OUT013,1987,0,2,1,1494.0552,False,True,False,False,False,False,False,False,False,False
FDK16,0.2685323012801429,0,0.3772876876970585,5,0.27470220510835386,OUT045,2002,2,1,1,1713.7692,False,False,False,False,False,False,False,True,False,False
FDM57,0.4224471568919321,1,0.2494316599201618,13,0.22878253842131355,OUT017,2007,2,1,1,671.1264,False,False,True,False,False,False,False,False,False,False
FDF45,0.8124441798154212,1,0.030603619327063195,6,0.10993453266236103,OUT049,1999,1,0,1,1640.5312,False,False,False,False,False,False,False,False,False,True
FDH04,0.09288478713902948,1,0.02776842713629804,5,0.2536468838498055,OUT018,2009,1,2,2,1629.8784,False,False,False,True,False,False,False,False,False,False
FDL25,0.14081571896397738,1,0.4277422608558247,2,0.2516587548981657,OUT018,2009,1,2,2,183.7608,False,False,False,True,False,False,False,False,False,False
FDK40,0.14766299493896995,0,0.06447587490017732,5,0.9868530516336274,OUT049,1999,1,0,1,4996.829,False,False,False,False,False,False,False,False,False,True
FDV46,0.8124441798154212,0,0.03195696239788667,13,0.4606482896318481,OUT046,1997,2,0,1,1398.18,False,False,False,False,False,False,False,False,True,False
FDU31,0.35397439714200657,1,0.07548146344092672,6,0.7956794273645322,OUT045,2002,2,1,1,3255.762,False,False,False,False,False,False,False,True,False,False
NCQ53,0.7767192616850254,0,0.05417032999059627,8,0.8763599413238798,OUT049,1999,1,0,1,3545.385,False,False,False,False,False,False,False,False,False,True
FDD09,0.5325989877939863,0,0.06276167586469907,6,0.6401045168388241,OUT027,1985,1,2,3,6157.3184,False,False,False,False,False,True,False,False,False,False
FDY19,0.9047335516522774,0,0.1321130890904944,6,0.36187257638422,OUT045,2002,2,1,1,2828.3184,False,False,False,False,False,False,False,True,False,False
FDI33,0.711223578445966,0,0.0871296954716889,13,0.2564728792725248,OUT013,1987,0,2,1,2462.7942,False,True,False,False,False,False,False,False,False,False
FDG08,0.5117594522179221,1,0.5326070665273519,6,0.5975694232218896,OUT013,1987,0,2,1,4466.1864,False,True,False,False,False,False,False,False,False,False
FDE39,0.1985710032747841,0,0.11384464555328877,4,0.3658267628303079,OUT035,2004,2,1,1,2026.0294,False,False,False,False,False,False,True,False,False,False
FDH53,0.9493896993152724,1,0.05537143937953024,5,0.21888603657749803,OUT018,2009,1,2,2,1733.7432,False,False,False,True,False,False,False,False,False,False
FDB09,0.6963381958916344,0,0.18709744237694473,6,0.3931036883102772,OUT018,2009,1,2,2,1120.5414,False,False,False,True,False,False,False,False,False,False
FDI22,0.4790116105983923,0,0.3148810550393025,13,0.746911693797581,OUT046,1997,2,0,1,4390.2852,False,False,False,False,False,False,False,False,True,False
FDX24,0.226257814825841,0,0.07320619198810503,0,0.25957816351893737,OUT019,1985,2,0,0,185.0924,False,False,False,False,True,False,False,False,False,False
FDE09,0.2512652575171182,0,0.06365154512859054,6,0.3320599800338203,OUT045,2002,2,1,1,994.7052,False,False,False,False,False,False,False,True,False,False
FDJ57,0.17058648407264065,1,0.0633947899321332,12,0.650973011701268,OUT046,1997,2,0,1,5015.4714,False,False,False,False,False,False,False,False,True,False
DRC49,0.24501339684429885,0,0.21328351585234195,14,0.48609328416491804,OUT035,2004,2,1,1,2444.8176,False,False,False,False,False,False,True,False,False,False
FDU19,0.2509675498660315,1,0.15061669156211324,6,0.5910574944481797,OUT045,2002,2,1,1,1551.9798,False,False,False,False,False,False,False,True,False,False
FDU43,0.8809169395653469,1,0.18325191664909884,6,0.8801689654938234,OUT013,1987,0,2,1,3575.346,False,True,False,False,False,False,False,False,False,False
FDA50,0.6963381958916344,0,0.28511997465790523,4,0.2748363316559026,OUT013,1987,0,2,1,868.869,False,True,False,False,False,False,False,False,False,False
NCM29,0.4135159273593331,0,0.04999336653339629,8,0.4175435826389313,OUT017,2007,2,1,1,1836.2764,False,False,True,False,False,False,False,False,False,False
FDQ13,0.3896993152724025,0,0.024993923181536308,3,0.21774680982553365,OUT013,1987,0,2,1,1510.0344,False,True,False,False,False,False,False,False,False,False
FDB26,0.5623697529026497,1,0.09655299018893315,3,0.1017579066750878,OUT027,1985,1,2,3,1544.656,False,False,False,False,False,True,False,False,False,False
FDI21,0.06162548377493299,1,0.18401987215453466,13,0.13424030044346655,OUT045,2002,2,1,1,1406.1696,False,False,False,False,False,False,False,True,False,False
FDV25,0.08038106579339088,0,0.26151561570894094,3,0.7999018669057175,OUT019,1985,2,0,0,884.1824,False,False,False,False,True,False,False,False,False,False
FDQ23,0.1187853527835665,0,0.07361500655749299,1,0.30409035035891585,OUT013,1987,0,2,1,1845.5976,False,True,False,False,False,False,False,False,False,False
FDJ41,0.13664781184876446,0,0.12132053057765979,5,0.9761076475901367,OUT010,1998,2,2,0,1046.6376,True,False,False,False,False,False,False,False,False,False
NCO42,0.9940458469782674,0,0.07427115145631473,9,0.4788665797390814,OUT049,1999,1,0,1,1749.7224,False,False,False,False,False,False,False,False,False,True
FDQ13,0.3896993152724025,0,0.024843320895941906,3,0.22666028292212512,OUT027,1985,1,2,3,3691.1952,False,False,False,False,False,True,False,False,False,False
FDU47,0.4909199166418577,1,0.6093545220935517,1,0.4562586163573268,OUT010,1998,2,2,0,280.9676,True,False,False,False,False,False,False,False,False,False
FDW57,0.22357844596606136,1,0.331476559282113,13,0.6201773866036443,OUT046,1997,2,0,1,3896.2616,False,False,False,False,False,False,False,False,True,False
DRN47,0.44924084548972903,0,0.0467846621559378,7,0.6276613083959823,OUT046,1997,2,0,1,3056.022,False,False,False,False,False,False,False,False,True,False
FDW28,0.8154212563262877,0,0.28935440802614,5,0.6937873941418958,OUT027,1985,1,2,3,5872.356,False,False,False,False,False,True,False,False,False,False
NCN42,0.9345043167609408,0,0.0358723547210518,9,0.48536747278419545,OUT013,1987,0,2,1,3384.2614,False,True,False,False,False,False,False,False,False,False
FDR60,0.5802322119678476,0,0.4224598255784012,0,0.19924923089460708,OUT027,1985,1,2,3,1004.0264,False,False,False,False,False,True,False,False,False,False
FDO09,0.5325989877939863,1,0.3955201355433806,13,0.9830329917350884,OUT019,1985,2,0,0,788.973,False,False,False,False,True,False,False,False,False,False
FDX45,0.7261089610002978,0,0.33379000818562177,13,0.5300248219003185,OUT046,1997,2,0,1,2816.334,False,False,False,False,False,False,False,False,True,False
FDH27,0.150044656147663,0,0.18991319862483838,4,0.4839710286657295,OUT045,2002,2,1,1,1869.5664,False,False,False,False,False,False,False,True,False,False
FDO08,0.3896993152724025,1,0.17404183220349217,6,0.5596922559745737,OUT035,2004,2,1,1,1808.9786,False,False,False,False,False,False,True,False,False,False
FDG10,0.12354867520095264,1,0.026232702100451512,13,0.1025847374175716,OUT018,2009,1,2,2,343.5528,False,False,False,True,False,False,False,False,False,False
FDZ40,0.2607919023518905,0,0.12798909605292014,5,0.10033939109943024,OUT049,1999,1,0,1,1348.245,False,False,False,False,False,False,False,False,False,True
FDZ27,0.20125037213456382,0,0.048280418705082685,4,0.08550567406230264,OUT017,2007,2,1,1,499.35,False,False,True,False,False,False,False,False,False,False
FDZ46,0.1744566835367669,0,0.22600404766362933,13,0.34309570862960026,OUT049,1999,1,0,1,1215.7508,False,False,False,False,False,False,False,False,False,True
FDI46,0.2944328669246799,0,0.24402615987391246,13,0.9426311893459378,OUT018,2009,1,2,2,755.0172,False,False,False,True,False,False,False,False,False,False
NCW53,0.8213754093480203,0,0.09456854902399617,8,0.6868730857255397,OUT049,1999,1,0,1,2693.8268,False,False,False,False,False,False,False,False,False,True
FDY52,0.10777016969336112,0,0.013425233788852381,5,0.12251186765275149,OUT049,1999,1,0,1,490.0288,False,False,False,False,False,False,False,False,False,True
FDU07,0.3896993152724025,0,0.19487869277997438,6,0.500201189821323,OUT049,1999,1,0,1,4231.8248,False,False,False,False,False,False,False,False,False,True
NCQ05,0.40726406668651377,0,0.05166277900888925,8,0.5007708031973053,OUT017,2007,2,1,1,2407.5328,False,False,True,False,False,False,False,False,False,False
